2008-03-26 (Neu)	3
惡言 (Na)	3
羈絆 (VC)	3
槍殺 (VC)	3
劉建 (Nb_PERSON)	3
貪婪 (VH)	3
鍘 (Nb)	3
應就 (Nb_PERSON)	3
黨友 (Na)	3
措手不及 (VH)	3
張丁蘭 (Nb_PERSON)	3
耽擱 (VC)	3
接踵而至 (VH)	3
兩旁 (Ncd)	3
7月16日 (Nd_DATE)	3
捧場 (VA)	3
疏遠 (VHC)	3
71.3 (Neu)	3
5月21日 (Nd_DATE)	3
正比 (Na)	3
年下 (Nb)	3
甘 (Nc)	3
24.8 (Neu)	3
乞丐 (Na)	3
年紀輕輕 (Nb)	3
72萬 (Neu)	3
辛 (Neu)	3
九0 (Neu)	3
平衡感 (Na)	3
醫病 (Na)	3
擦拭 (VC)	3
小弟 (Na)	3
1.3億 (Neu)	3
皇宮 (Na)	3
烏龍茶 (Na)	3
史亞平 (Nb_PERSON)	3
單元 (Na)	3
2008-04-17 (Neu)	3
研習會 (Na)	3
一統 (VC)	3
台灣海基 (Nc_LOCATION)	3
個把 (Neqa)	3
得出 (VC)	3
連上 (VC)	3
劉曉明說 (Nb_PERSON)	3
50-59 (Neu)	3
加護 (A)	3
唐樹備唐樹備 (Nb_PERSON)	3
圖騰 (Na)	3
吾 (Nh)	3
唐 (Nd_DATE)	3
行醫 (VA)	3
700萬 (Neu)	3
墓碑 (Na)	3
候 (Na)	3
駕照 (Na)	3
25.0 (Neu)	3
2007-12-13 (Neu)	3
連續劇 (Na)	3
惻隱之心 (Na)	3
8.0 (Neu)	3
澄清湖 (Nc)	3
高階文官 (Nb_PERSON)	3
療 (VC)	3
吳健保 (Nb_PERSON)	3
2008-04-18 (Neu)	3
1994-05-25 (Neu)	3
傳 (VE)	3
掌權 (VA)	3
滅亡 (VHC)	3
272萬 (Neu)	3
產後 (Nd_DATE)	3
升值 (VH)	3
歸因於 (VJ)	3
清明 (Nd_DATE)	3
六月廿六日 (Nd_DATE)	3
23日 (Nd_DATE)	3
非常時期 (Na)	3
放大鏡 (Na)	3
家家戶戶 (Na)	3
進行式 (A)	3
6.7 (Neu)	3
6.2 (Neu)	3
177 (Neu)	3
捐款 (VB)	3
相距 (VJ)	3
19.4 (Neu)	3
淋 (VC)	3
恢 (Nb)	3
平等互惠 (VH)	3
76.4 (Neu)	3
工作地 (Na)	3
13日 (Nd_DATE)	3
微不足道 (VH)	3
油門 (Na)	3
順便 (D)	3
露 (Na)	3
禍首 (Na)	3
猴年 (Nd_DATE)	3
6.9 (Neu)	3
新綠 (Nb)	3
遇上 (VC)	3
通貨 (Na)	3
科員 (Na)	3
52.1 (Neu)	3
上本 (Nc_LOCATION)	3
姚人多 (Nb_PERSON)	3
告謝 (Nb)	3
預防針 (Na)	3
鞭 (Na)	3
冒名 (VC)	3
志士 (Na)	3
74.9 (Neu)	3
全 (Nb)	3
增建 (VC)	3
戀愛 (VH)	3
叫好 (VH)	3
致命 (VH)	3
2008-04-15 (Neu)	3
番薯 (Na)	3
安息 (VH)	3
連續犯 (Nb)	3
沙啞 (VH)	3
166億 (Neu)	3
聯署 (VC)	3
要害 (Nc)	3
自家人 (Na)	3
changed (FW)	3
闖 (VA)	3
2008-07-02 (Neu)	3
點火 (VA)	3
進退失據 (Nb)	3
urged (FW)	3
添購 (VC)	3
ALDE (FW)	3
備下 (Nb)	3
棄置 (VC)	3
直落 (VJ)	3
謝長廷今 (Nb_PERSON)	3
張文英 (Nb_PERSON)	3
救贖 (VC)	3
有口皆碑 (VH)	3
結晶 (Na)	3
節日 (Na)	3
2007-11-28 (Neu)	3
瓜 (Na)	3
2008-04-19 (Neu)	3
inauguration (FW)	3
跳出 (VCL)	3
俗稱 (VG)	3
2011-01-18 (Neu)	3
提存 (VC)	3
陳鴻源 (Nb_PERSON)	3
－－－－－－－－－－－－－－－－－－－－－ (SYMBOLSTRING)	3
結拜 (VA)	3
環伺 (VA)	3
Liu (FW)	3
黃哲斌 (Nb_PERSON)	3
serious (FW)	3
2011-01-19 (Neu)	3
德州 (Nc_LOCATION)	3
2007-06-11 (Neu)	3
2007-06-09 (Neu)	3
2007年2月28日 (Nd_DATE)	3
DC (FW)	3
rural (FW)	3
presenting (FW)	3
spring (FW)	3
talk (FW)	3
follow (FW)	3
rallies (FW)	3
Their (FW)	3
research (FW)	3
pro-China (FW)	3
2010-12-21 (Neu)	3
50.6 (Neu)	3
氨 (Na)	3
氫 (Na)	3
capable (FW)	3
中平 (Nb)	3
exists (FW)	3
Without (FW)	3
運費 (Na)	3
鍛鍊 (VC)	3
2011-02-18 (Neu)	3
2011-02-10 (Neu)	3
縮成 (VG)	3
游擊 (Na)	3
2011-02-08 (Neu)	3
濃烈 (VH)	3
2011-02-23 (Neu)	3
周慧瑛 (Nb_PERSON)	3
2011-03-14 (Neu)	3
2007-08-29 (Neu)	3
2011-03-02 (Neu)	3
讓賢 (VA)	3
錄 (Na)	3
開訓 (VH)	3
暑 (Nd_DATE)	3
後龍 (Nc_LOCATION)	3
美名 (Na)	3
42.5 (Neu)	3
蓄水 (VA)	3
邱榮舉 (Nb_PERSON)	3
recovery (FW)	3
裁併 (Nb)	3
攏總 (Nb)	3
先決 (A)	3
2011-02-03 (Neu)	3
賀 (VC)	3
漁產 (Na)	3
試飛 (VA)	3
不盡然 (D)	3
2011-01-22 (Neu)	3
supported (FW)	3
gain (FW)	3
R20 (FW)	3
F22 (FW)	3
541 (Neu)	3
169 (Neu)	3
R12 (FW)	3
185 (Neu)	3
F10 (FW)	3
門路 (Na)	3
436 (Neu)	3
銷路 (Na)	3
2010-10-27 (Neu)	3
分離 (VHC)	3
抽取 (VC)	3
R10 (FW)	3
芬 (Nb)	3
M20 (FW)	3
E12 (FW)	3
讓台中縣 (Nc_LOCATION)	3
手下 (Na)	3
疲 (VH)	3
1986年9月28日 (Nd_DATE)	3
簽到 (VA)	3
2010-09-24 (Neu)	3
相見 (VA)	3
機遇 (Na)	3
2010年度 (Nd_DATE)	3
A22 (FW)	3
640 (Neu)	3
L12 (FW)	3
L20 (FW)	3
8月3日 (Nd_DATE)	3
T10 (FW)	3
－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－ (SYMBOLSTRING)	3
虛浮 (VH)	3
true (FW)	3
votes (FW)	3
3-in-1 (FW)	3
seats (FW)	3
Press (FW)	3
面邀 (Nb)	3
25.8 (Neu)	3
rational (FW)	3
walked (FW)	3
KMT&rsquo (FW)	3
expectations (FW)	3
namely (FW)	3
stands (FW)	3
courage (FW)	3
手民 (Nb)	3
行凶 (VA)	3
風聲鶴唳 (VH)	3
0800-1400 (Neu)	3
2006-08-18 (Neu)	3
1830-2230 (Neu)	3
2007年4月14日 (Nd_DATE)	3
次方 (Na)	3
Ko (FW)	3
二千 (Neu)	3
1700-2100 (Neu)	3
1600-2000 (Neu)	3
身故 (VH)	3
激情 (VH)	3
1000-1700 (Neu)	3
168 (Neu)	3
1930-2130 (Neu)	3
雜誌社 (Nc)	3
866萬 (Neu)	3
扣留 (VC)	3
臉龐 (Na)	3
標準 (VH)	3
2011-06-08 (Neu)	3
2011-06-07 (Neu)	3
2022 (Neu)	3
單項 (Na)	3
選購 (VC)	3
DGAP (FW)	3
Otto (FW)	3
陳石山 (Nb_PERSON)	3
2011-06-15 (Neu)	3
2011-06-14 (Neu)	3
栽種 (VC)	3
第卅一 (Neu)	3
潮汐 (Na)	3
2011-06-04 (Neu)	3
10.3 (Neu)	3
自薦 (VC)	3
歡聚 (VCL)	3
2011-05-30 (Neu)	3
2011-05-27 (Neu)	3
2011-05-26 (Neu)	3
1975年 (Nd_DATE)	3
創見 (Na)	3
格里 (Nb_PERSON)	3
2007-08-17 (Neu)	3
李明亮 (Nb_PERSON)	3
77.2 (Neu)	3
2011-06-02 (Neu)	3
進化 (VH)	3
慈暉 (Nb_PERSON)	3
D-DAY (FW)	3
德 (Nc)	3
26,870 (Neu)	3
小聲 (VH)	3
11.2萬 (Neu)	3
自己 (VH)	3
海事 (Na)	3
賴萬枝 (Nb_PERSON)	3
台灣南 (Nc_LOCATION)	3
米香 (Nb_PERSON)	3
中間商 (Na)	3
回 (Nb)	3
曉天 (Nc_LOCATION)	3
織成 (VG)	3
夏季 (Nd_DATE)	3
老蔣 (Nb_PERSON)	3
盡責任 (VA)	3
賣不出去 (Nb)	3
長庚醫院 (Nb_ORGANIZATION)	3
2011-06-29 (Neu)	3
Club (FW)	3
8月14日 (Nd_DATE)	3
平行 (VH)	3
Hon (FW)	3
2011-06-18 (Neu)	3
擠進 (VCL)	3
廣播公司 (Nb)	3
第卅二 (Neu)	3
2011年度 (Nd_DATE)	3
87.2萬 (Neu)	3
43,542 (Neu)	3
經院 (Nb_PERSON)	3
想出來 (VB)	3
2011-06-23 (Neu)	3
囝 (Nb)	3
揉 (VC)	3
腔調 (Na)	3
2011-04-08 (Neu)	3
圓心 (Nc)	3
YOUNG (FW)	3
饒慶鈴 (Nc_LOCATION)	3
單打獨鬥 (VA)	3
0.3278 (Neu)	3
鄭自隆 (Nb_PERSON)	3
2011-04-20 (Neu)	3
講解 (VE)	3
付給 (VD)	3
封條 (Na)	3
流落 (VCL)	3
1997-11-28 (Neu)	3
伴 (Na)	3
肝 (Na)	3
email (FW)	3
宮澤喜一 (Nb_PERSON)	3
2011-03-18 (Neu)	3
南華 (Nb_PERSON)	3
工商時報 (Nb_ORGANIZATION)	3
5億 (Neu)	3
61.1 (Neu)	3
生命線 (Nb_ORGANIZATION)	3
2011-03-17 (Neu)	3
裝滿 (VC)	3
2011-03-22 (Neu)	3
2011-03-25 (Neu)	3
國中生 (Na)	3
利比亞 (Nc_LOCATION)	3
第廿四 (Neu)	3
高爾 (Nb_PERSON)	3
2011-03-23 (Neu)	3
2011-04-28 (Neu)	3
五一 (Neu)	3
陳其邁 (Nc_LOCATION)	3
包 (Nf)	3
2011年3月 (Nd_DATE)	3
解約 (VA)	3
楊力州 (Nb_PERSON)	3
聯展 (Na)	3
2011-05-16 (Neu)	3
2011-05-18 (Neu)	3
-1 (Neu)	3
滋潤 (Nc_LOCATION)	3
蕭如松 (Nb_PERSON)	3
name (FW)	3
微小 (VH)	3
-4 (Neu)	3
2011-05-19 (Neu)	3
西雅圖 (Nc_LOCATION)	3
新星 (Na)	3
118萬 (Neu)	3
電梯 (Na)	3
未婚 (VH)	3
2011-05-06 (Neu)	3
430 (Neu)	3
盈虧 (Na)	3
沈顯堂 (Nb_PERSON)	3
2011-05-11 (Neu)	3
2011-05-14 (Neu)	3
訓令 (VE)	3
策反 (Nb)	3
2011-05-12 (Neu)	3
合為 (VG)	3
五二四 (Neu)	3
全人 (Na)	3
素材 (Na)	3
魚場 (Nc)	3
舞蹈家 (Na)	3
許芳宜 (Nb_PERSON)	3
王廷升 (Nb_PERSON)	3
問起 (VE)	3
2007-09-06 (Neu)	3
2010-02-22 (Neu)	3
2010年1月 (Nd_DATE)	3
2010-05-14 (Neu)	3
0.2867 (Neu)	3
0.1023 (Neu)	3
宛如 (VG)	3
蕭育穎 (Nb_PERSON)	3
馬勒 (Nb_PERSON)	3
張曉風 (Nb_PERSON)	3
2月22日 (Nd_DATE)	3
讚美 (VC)	3
國青團 (Nb_PERSON)	3
耗時 (VH)	3
巔峰 (Na)	3
調人 (Nb)	3
打高爾夫 (Nb)	3
2010-05-05 (Neu)	3
迂腐 (VH)	3
路透社 (Nb_ORGANIZATION)	3
目錄 (Na)	3
3月17日 (Nd_DATE)	3
天下沒有白吃的午餐 (Nb)	3
上午十一點 (Nd_TIME)	3
收藏 (Na)	3
靈感 (Na)	3
頂 (Nf)	3
林芳如 (Nb_PERSON)	3
江正吉 (Nb_PERSON)	3
0.0628 (Neu)	3
TRA (FW)	3
林克 (Nb_PERSON)	3
0.1636 (Neu)	3
纖維 (Na)	3
美味 (Na)	3
主演 (VC)	3
邱婷蔚 (Nb_PERSON)	3
0.0247 (Neu)	3
2010-06-29 (Neu)	3
月台 (Nc)	3
6月8日 (Nd_DATE)	3
0.2648 (Neu)	3
許家 (Nc_LOCATION)	3
蓓 (Nb)	3
烘焙 (VC)	3
手藝 (Na)	3
耗盡 (VJ)	3
鄭功進 (Nb_PERSON)	3
0.1880 (Neu)	3
江淑君 (Nb_PERSON)	3
黃清財 (Nb_PERSON)	3
0.1511 (Neu)	3
432 (Neu)	3
0.4908 (Neu)	3
0.2287 (Neu)	3
福德 (Nb_PERSON)	3
福德正神 (Nb)	3
0.1476 (Neu)	3
0.0588 (Neu)	3
王錦德 (Nb_PERSON)	3
傳教 (VB)	3
妙語如珠 (Nb)	3
旁徵博引 (VA)	3
20.9 (Neu)	3
濟公 (Nb)	3
巨型 (Na)	3
上午十一時 (Nd_TIME)	3
露出馬腳 (Nb)	3
臠 (X)	3
戴于文 (Nb_PERSON)	3
要不得 (VH)	3
要問總統 (Nb_PERSON)	3
櫻花 (Na)	3
互選 (VC)	3
低下 (VH)	3
傷人 (VH)	3
仙人掌 (Na)	3
2010-04-15 (Neu)	3
2010-01-27 (Neu)	3
掌舵 (VA)	3
關外 (Nc)	3
河南 (Nc_LOCATION)	3
甚囂塵上 (VH)	3
擔風險 (VA)	3
2007-09-17 (Neu)	3
2010年12月31日 (Nd_DATE)	3
2009-12-24 (Neu)	3
2010-01-13 (Neu)	3
砲灰 (Na)	3
大段 (Nc_LOCATION)	3
姿勢 (Na)	3
2010-01-24 (Neu)	3
四萬五千 (Neu)	3
SEVEN (FW)	3
UP (FW)	3
劉兆凱 (Nb_PERSON)	3
樂見 (Nb_PERSON)	3
九月八日 (Nd_DATE)	3
流露出 (VJ)	3
重複 (D)	3
3月24日 (Nd_DATE)	3
上司 (Nc_LOCATION)	3
遐想 (Na)	3
聯想到 (VE)	3
最惠國 (Na)	3
D10 (FW)	3
NEVER (FW)	3
5月3日 (Nd_DATE)	3
2010-04-29 (Neu)	3
雙親 (Na)	3
並駕齊驅 (VH)	3
資助 (Na)	3
大高雄市 (Nc_LOCATION)	3
一知半解 (VI)	3
dpppolicy (FW)	3
舌 (Na)	3
台北市羅斯福 (Nc_LOCATION)	3
蘇格拉底 (Nb)	3
2010-04-07 (Neu)	3
web2 (FW)	3
鑽 (VC)	3
宣達 (Nc_LOCATION)	3
拖欠 (VD)	3
汪 (Nb)	3
斐濟 (Nc_LOCATION)	3
語族 (Na)	3
許惠峰 (Nb_PERSON)	3
2010-04-22 (Neu)	3
擾民 (VA)	3
麥芽糖 (Na)	3
2010-08-16 (Neu)	3
982億 (Neu)	3
漫畫家 (Na)	3
菜園 (Nc)	3
朱馮 (Nb_PERSON)	3
殯葬 (VC)	3
造物 (VA)	3
嚎 (VC)	3
開口 (VA)	3
2010-09-01 (Neu)	3
誇讚 (VC)	3
含義 (Na)	3
2010-08-25 (Neu)	3
不入 (Nb)	3
2010-09-13 (Neu)	3
money (FW)	3
avoid (FW)	3
worked (FW)	3
generations (FW)	3
real (FW)	3
representing (FW)	3
today&rsquo (FW)	3
dignity (FW)	3
left (FW)	3
answer (FW)	3
adequate (FW)	3
livelihood (FW)	3
complete (FW)	3
struggle (FW)	3
everyone (FW)	3
employment (FW)	3
comfortable (FW)	3
2010-09-02 (Neu)	3
牲 (Nb)	3
stages (FW)	3
chapter (FW)	3
meeting (FW)	3
Manifesto (FW)	3
Ten (FW)	3
vibrant (FW)	3
跟蹤 (VC)	3
improving (FW)	3
she (FW)	3
小班 (Na)	3
個別差異 (Na)	3
床 (Na)	3
律師事務所 (Nb)	3
參差不齊 (VH)	3
階梯 (Na)	3
southern (FW)	3
electoral (FW)	3
業績 (Na)	3
22.3 (Neu)	3
Tainan (FW)	3
2007-07-06 (Neu)	3
冷血 (VH)	3
貢 (Nb)	3
陳菊支持 (Nb_PERSON)	3
director (FW)	3
involvement (FW)	3
Young (FW)	3
indeed (FW)	3
Hsiao (FW)	3
Foundation (FW)	3
Sam (FW)	3
Rainsy (FW)	3
Declaration (FW)	3
children (FW)	3
李文正 (Nb_PERSON)	3
莊玉珠 (Nb_PERSON)	3
曾王雅雲 (Nb_PERSON)	3
峻 (VH)	3
左鎮王 (Nb_PERSON)	3
陳朝來 (Nb_PERSON)	3
楠西 (Nc_LOCATION)	3
林林 (Nb_PERSON)	3
富寶 (Nb_PERSON)	3
評論家 (Na)	3
23.3 (Neu)	3
A5 (FW)	3
張漢忠 (Nb_PERSON)	3
翁瑞珠 (Nb_PERSON)	3
雅郭建 (Nc_LOCATION)	3
蔡蘇秋金 (Nb_PERSON)	3
蔡成圭 (Nb_PERSON)	3
何淑 (Nb_PERSON)	3
林秀惠 (Nb_PERSON)	3
許昭興 (Nb_PERSON)	3
童仲 (Nb_PERSON)	3
籃子 (Na)	3
2010-06-17 (Neu)	3
羅文崇 (Nb_PERSON)	3
顏世雄 (Nb_PERSON)	3
周雅玲 (Nb_PERSON)	3
黃秀珠 (Nb_PERSON)	3
留有 (VJ)	3
蔡雅玲 (Nb_PERSON)	3
何文海 (Nb_PERSON)	3
陳世凱 (Nb_PERSON)	3
翁美春 (Nb_PERSON)	3
45.2 (Neu)	3
43.3 (Neu)	3
2010-08-20 (Neu)	3
慘澹 (VH)	3
何碧珍 (Nb_PERSON)	3
2006-08-16 (Neu)	3
立足點 (Na)	3
主公 (Nb)	3
2007-11-07 (Neu)	3
高雄高 (Nc_LOCATION)	3
搭上 (VC)	3
cities (FW)	3
Happiness (FW)	3
Elections (FW)	3
2.55 (Neu)	3
棲 (VCL)	3
西來 (Nc_LOCATION)	3
雙子 (Nb)	3
讚美 (Na)	3
屏 (Nc)	3
獨居 (VA)	3
副處長 (Na)	3
擔不起 (Nb)	3
230億 (Neu)	3
生子 (VA)	3
2010-06-23 (Neu)	3
震天 (VH)	3
2010-07-01 (Neu)	3
閹 (Nb)	3
阿明 (Nb_PERSON)	3
43.2 (Neu)	3
工部 (Nc)	3
2010-06-24 (Neu)	3
繽紛 (VH)	3
供銷 (Nb)	3
2007-07-02 (Neu)	3
項鍊 (Na)	3
在行 (VI)	3
莊振基 (Nb_PERSON)	3
林聿禪 (Nb_PERSON)	3
誆 (Nb)	3
暖和 (VH)	3
自圓其說 (VA)	3
心田 (Na)	3
箔 (Nb)	3
耶誕 (Nd_DATE)	3
女神 (Na)	3
魏平祺 (Nb_PERSON)	3
還債 (VA)	3
費錢 (VH)	3
護城河 (Na)	3
099 (Neu)	3
2011-11-20 (Neu)	3
空檔 (Na)	3
2011-11-21 (Neu)	3
忠良 (Na)	3
迎頭趕上 (VA)	3
吳陳瓊秋 (Nb_PERSON)	3
堪薩斯 (Nc_LOCATION)	3
百年紀念 (Nb)	3
桑亭 (Nb_PERSON)	3
2011-11-23 (Neu)	3
馬吳政績 (Nb_PERSON)	3
引人注目 (VH)	3
木雕 (Na)	3
伍錦霖 (Nb_PERSON)	3
陳建年 (Nb_PERSON)	3
856億 (Neu)	3
昌1.37億元 (Nb_PERSON)	3
TaiMED (FW)	3
封面 (Na)	3
民國96年3月31日 (Nd_DATE)	3
2011-12-13 (Neu)	3
.9 (Neu)	3
懶人 (Na)	3
2007年9月14日 (Nd_DATE)	3
萬人同 (Nb_PERSON)	3
Medtech (FW)	3
2011-12-15 (Neu)	3
入門 (VA)	3
奉告 (VA)	3
案卷 (Na)	3
Fund (FW)	3
嘆 (VE)	3
2011年11月 (Nd_DATE)	3
2007-06-28 (Neu)	3
職銜 (Nb)	3
大華 (Nb)	3
10月23日 (Nd_DATE)	3
耳門 (Nb)	3
買賣中心 (Nb)	3
黃宗和 (Nb_PERSON)	3
櫃檯 (Na)	3
壽宮 (Nb_PERSON)	3
贓款 (Na)	3
製造廠 (Nc)	3
蛋白 (Na)	3
好運 (Na)	3
當農 (Nc_LOCATION)	3
裡子 (Na)	3
瓶子 (Na)	3
吳慶堂 (Nb_PERSON)	3
徐少萍 (Nb_PERSON)	3
Newsweek (FW)	3
10月21日 (Nd_DATE)	3
2011-10-30 (Neu)	3
2006年2月14日 (Nd_DATE)	3
雇傭 (Nb)	3
生財 (VA)	3
起床 (VA)	3
入圍 (VJ)	3
單月 (Nd_DATE)	3
代管 (VC)	3
設備租金 (Nb)	3
南迴鐵路 (Nb)	3
10陸 (Neu)	3
2006-08-31 (Neu)	3
牌價 (Nb)	3
馬吳應 (Nb_PERSON)	3
李梅 (Nb_PERSON)	3
伴侶 (Na)	3
2.72 (Neu)	3
3.92 (Neu)	3
前進 (VH)	3
張毓芬今 (Nb_PERSON)	3
熊宜一 (Nb_PERSON)	3
一百萬零四千九百 (Neu)	3
耐震 (VH)	3
威尼斯人 (Na)	3
播送 (VC)	3
洪士傑 (Nb_PERSON)	3
700億 (Neu)	3
付錢 (VA)	3
偷懶 (VH)	3
機器設備 (Nb)	3
梨子 (Na)	3
8000萬 (Neu)	3
馬吳兩 (Nb_PERSON)	3
語詞 (Na)	3
2011-11-11 (Neu)	3
2011-11-10 (Neu)	3
王人治 (Nb_PERSON)	3
6079萬 (Neu)	3
撲殺 (VC)	3
林務局 (Nb_ORGANIZATION)	3
曾雅妮 (Nb_PERSON)	3
虐待 (VC)	3
肥沃 (VH)	3
生動 (VH)	3
心碎 (VH)	3
2011-11-13 (Neu)	3
中國各 (Nc_LOCATION)	3
文藝界 (Nc)	3
走不動 (VH)	3
作案 (VA)	3
2011-11-03 (Neu)	3
2011-11-05 (Neu)	3
100年3月21日 (Nd_DATE)	3
查盛治 (Nb_PERSON)	3
紙條 (Na)	3
2011-11-02 (Neu)	3
Home (FW)	3
零錢 (Na)	3
6.5億 (Neu)	3
賢 (A)	3
丁乃箏 (Nb_PERSON)	3
養胖 (Nb)	3
2011-11-06 (Neu)	3
軍訓 (Na)	3
曾道雄 (Nb_PERSON)	3
謝佩禎 (Nb_PERSON)	3
2007-02-08 (Neu)	3
戰前 (Nd_DATE)	3
2007-02-06 (Neu)	3
婷 (Nb)	3
愛人 (Na)	3
謁 (Nb)	3
2007-02-14 (Neu)	3
袒護 (VJ)	3
冬令 (A)	3
射獵 (VA)	3
2007-01-17 (Neu)	3
2007-01-23 (Neu)	3
2007-01-24 (Neu)	3
2007-02-01 (Neu)	3
享年 (VJ)	3
羽 (Na)	3
王攀元 (Nb_PERSON)	3
棋王 (Na)	3
2007-03-16 (Neu)	3
四六 (Neu)	3
田徑 (Na)	3
橫越 (VCL)	3
郝培芝 (Nb_PERSON)	3
2007-04-13 (Neu)	3
妺 (Na)	3
2007-03-14 (Neu)	3
關聖 (Nb_PERSON)	3
帝君 (Na)	3
死刑犯 (Na)	3
2007-02-28 (Neu)	3
2007-03-07 (Neu)	3
2007-03-06 (Neu)	3
變性 (VA)	3
窩藏 (VC)	3
2006-09-27 (Neu)	3
2006-09-22 (Neu)	3
2006-09-20 (Neu)	3
2006-09-28 (Neu)	3
9月9號 (Nd_DATE)	3
2006-10-16 (Neu)	3
王文怡 (Nb_PERSON)	3
歐怡伶 (Nb_PERSON)	3
2006-09-14 (Neu)	3
2006-09-08 (Neu)	3
2006-09-06 (Neu)	3
moved (FW)	3
likely (FW)	3
concept (FW)	3
actual (FW)	3
墮胎 (VB)	3
康德 (Nb_PERSON)	3
楊慶德 (Nb_PERSON)	3
比做 (VG)	3
捲起 (VC)	3
2006-12-19 (Neu)	3
2006-12-20 (Neu)	3
大街 (Na)	3
2007-01-02 (Neu)	3
希拉 (Nb_PERSON)	3
2006-11-22 (Neu)	3
放走 (VC)	3
陰 (Na)	3
前緣 (Na)	3
2006-10-31 (Neu)	3
吐出來 (VB)	3
蔣進興 (Nb_PERSON)	3
Yates (FW)	3
Hyde (FW)	3
棉被 (Na)	3
越級 (VA)	3
羅曼蒂克 (VH)	3
2014 (Neu)	3
大德 (Na)	3
2011-12-25 (Neu)	3
林明璋 (Nb_PERSON)	3
布斯‧ (Nb_PERSON)	3
顗 (Nb)	3
鄭麗君今 (Nb_PERSON)	3
480億 (Neu)	3
前夫 (Na)	3
臉紅 (VH)	3
賚 (Nb)	3
表裡如一 (VH)	3
2011年1-11月 (Nd_DATE)	3
1,017億 (Neu)	3
2011-12-21 (Neu)	3
祿 (Na)	3
2011-12-22 (Neu)	3
路燈 (Na)	3
清秀 (VH)	3
龔天行 (Nb_PERSON)	3
股長 (Na)	3
124億 (Neu)	3
期末考 (Na)	3
87,664 (Neu)	3
114,437 (Neu)	3
9,295 (Neu)	3
3.84 (Neu)	3
董1監 (Nb_PERSON)	3
何俊輝 (Nb_PERSON)	3
英語 (Na)	3
東廠 (Nb_ORGANIZATION)	3
2007-06-01 (Neu)	3
2007-05-30 (Neu)	3
2007-05-25 (Neu)	3
貼 (VB)	3
0.3001 (Neu)	3
曾任台中縣 (Nc_LOCATION)	3
1.0001 (Neu)	3
2007-05-21 (Neu)	3
藍民 (Nb_PERSON)	3
2007-04-24 (Neu)	3
Henry (FW)	3
2007-05-02 (Neu)	3
2007-05-07 (Neu)	3
2007-05-12 (Neu)	3
2007-05-10 (Neu)	3
顧秀蓮 (Nb_PERSON)	3
2007-06-20 (Neu)	3
唐飛模式 (Nb_PERSON)	3
稻草 (Na)	3
國情咨文 (Na)	3
袁秀慧 (Nb_PERSON)	3
花蓮港 (Nc)	3
兩億零一百二十萬 (Neu)	3
陳茂雄 (Nb_PERSON)	3
首府 (Nc)	3
2012-02-29 (Neu)	3
Huntington (FW)	3
水溫 (Na)	3
2012-02-02 (Neu)	3
2012二 (Neu)	3
2012-01-31 (Neu)	3
10月9日 (Nd_DATE)	3
極權國家 (Nb)	3
app (FW)	3
2011-08-14 (Neu)	3
掐 (VC)	3
34,845 (Neu)	3
4.69 (Neu)	3
隼 (Na)	3
2011-08-12 (Neu)	3
咽喉 (Na)	3
國基 (Nb)	3
省下來 (VI)	3
第卅八 (Neu)	3
1兆3000億 (Neu)	3
罪魁禍首 (Na)	3
走投無路 (VH)	3
2007-08-01 (Neu)	3
射程 (Na)	3
弋 (VC)	3
2011-08-10 (Neu)	3
69億 (Neu)	3
第卅七 (Neu)	3
兜 (Na)	3
情侶 (Na)	3
祖母 (Na)	3
七夕 (Nd_DATE)	3
政教 (Na)	3
尊者 (Na)	3
連臉書 (Nb_PERSON)	3
試航 (Nb)	3
中盤 (Na)	3
1千8百 (Neu)	3
尼泊爾 (Nc_LOCATION)	3
普照 (VC)	3
後事 (Na)	3
花敬 (Nb_PERSON)	3
de (FW)	3
調和 (VH)	3
職掌 (VC)	3
101年度 (Nd_DATE)	3
強敵 (Na)	3
照應 (VC)	3
金磚 (Nb)	3
素 (VH)	3
八方 (Ncd)	3
高樓 (Nc_LOCATION)	3
平均地權 (Na)	3
5百 (Neu)	3
2009年8月 (Nd_DATE)	3
禍福 (Na)	3
布景 (Na)	3
王德成 (Nb_PERSON)	3
2011-08-21 (Neu)	3
0.16 (Neu)	3
0.11 (Neu)	3
6.16 (Neu)	3
糜 (Nb)	3
陶淵明 (Nb)	3
十四萬 (Neu)	3
張金鶚 (Nb_PERSON)	3
6.03 (Neu)	3
-0.16 (Neu)	3
康裕成 (Nc_LOCATION)	3
南星 (Nc_LOCATION)	3
保証 (Na)	3
高屏 (Nb_PERSON)	3
礙 (VC)	3
1969年 (Nd_DATE)	3
ku (FW)	3
tju (FW)	3
3.62 (Neu)	3
長進 (VH)	3
12.71 (Neu)	3
12.61 (Neu)	3
第卅四 (Neu)	3
3,340億 (Neu)	3
2011-07-20 (Neu)	3
2011-07-27 (Neu)	3
24.9億 (Neu)	3
2011-07-28 (Neu)	3
動怒 (VH)	3
職業學校 (Nb)	3
專科學校 (Nb)	3
第卅五 (Neu)	3
82萬 (Neu)	3
2.73 (Neu)	3
2,972億 (Neu)	3
產地證明 (Nb)	3
正事 (Na)	3
謝世英 (Nb_PERSON)	3
教育局長 (Na)	3
product (FW)	3
山上 (Nc_LOCATION)	3
FAX (FW)	3
